ID,dist,pect,cost,rec,time
1,1053.4,100,167.277,161.056,39883
2,1142.41,100,190.574,155.499,39883

0,981.245,100,145.406,157.906,39747
1,1098.72,100,183.821,165.363,39747
2,1236.18,100,218.743,159.779,39747

0,977.774,100,153.2,164.508,39704
1,1122.07,100,193.143,162.339,39704
2,1261.96,100,219.374,156.201,39704

0,905.589,100,149.604,154.366,39793
1,1089.98,100,189.165,162.756,39793
2,1317.98,100,220.735,165.926,39793

0,1109.36,100,189.638,154.562,39816
1,1301.06,100,178.659,171.695,39816
2,1196.42,100,179.848,156.792,39816

0,1092.64,100,162.402,158.924,39695
1,1066.2,100,185.17,157.717,39695
2,1277.91,100,214.713,166.408,39695

0,896.813,100,158.79,159.908,39743
1,1198.44,100,187.905,167.056,39743
2,1309.23,100,208.029,156.085,39743

0,1164.89,100,168.394,154.864,39725
1,974.628,100,189.973,165.4,39725
2,1294.93,100,219.858,162.784,39725

0,274.958,100,127.763,302.576,181608
1,354.587,100,149.09,309.928,181608
2,387.65,100,163.599,312.999,181608
3,503.824,100,201.307,326.307,181608

0,274.396,100,127.056,302.687,181282
1,355.012,100,149.376,309.141,181282
2,386.674,100,167.397,310.393,181282
3,511.91,100,199.579,329.589,181282

0,263.444,100,128.507,303.48,181187
1,319.755,100,142.421,312.979,181187
2,339.999,100,163.798,309.094,181187
3,505.891,100,200.676,326.257,181187

0,283.912,100,127.543,305.722,181381
1,304.409,100,149.729,302.879,181381
2,368.044,100,166.53,314.782,181381
3,472.446,100,200.129,328.426,181381

0,322.185,100,132.042,297.058,181371
1,468.476,100,164.107,306.477,181371
2,393.866,100,176.156,315.719,181371
3,528.596,100,199.214,332.556,181371

0,262.997,100,128.866,301.791,181273
1,324.949,100,149.167,311.911,181273
2,385.117,100,163.135,311.8,181273
3,503.824,100,201.307,326.307,181273

0,296.085,100,129.541,303.577,181145
1,312.136,100,146.449,311.377,181145
2,385.546,100,163.41,310.548,181145
3,503.824,100,201.307,326.307,181145

0,274.585,100,127.001,301.287,181565
1,297.848,100,147.538,318.229,181565
2,387.021,100,162.163,305.12,181565
3,501.869,100,201.699,327.173,181565

0,304.337,100,129.547,307.234,183674
1,298.458,100,151.203,302.11,183674
2,381.333,100,161.848,310.944,183674
3,515.019,100,201.253,331.522,183674

0,261.09,100,128.559,305.194,181560
1,297.541,100,145.337,305.414,181560
2,389.825,100,170.163,314.894,181560
3,503.824,100,201.307,326.307,181560

0,335.341,100,145.693,301.954,181577
1,396.326,100,161.612,307.622,181577
2,439.818,100,159.991,315.599,181577
3,491.196,100,199.926,326.634,181577

0,279.207,100,128.542,301.317,181391
1,373.041,100,157.253,312.816,181391
2,386.936,100,168.892,308.087,181391
3,511.91,100,199.579,329.589,181391

0,277.707,100,127.002,300.566,181515
1,297.653,100,145.725,319.474,181515
2,381.058,100,164.135,308.359,181515
3,504.793,100,201.905,323.411,181515

0,284.179,100,130.29,299.352,181410
1,351.349,100,151.908,312.369,181410
2,373.856,100,169.827,313.781,181410
3,503.824,100,201.307,326.307,181410

0,261.09,100,128.559,305.194,181496
1,303.573,100,146.681,306.193,181496
2,386.841,100,157.911,310.832,181496
3,511.91,100,199.579,329.589,181496

0,274.958,100,127.763,302.576,181340
1,316.567,100,146.854,308.272,181340
2,387.903,100,162.13,314.654,181340
3,503.824,100,201.307,326.307,181340

0,268.328,100,131.554,301.887,181283
1,345.831,100,148.584,309.501,181283
2,385.294,100,156.402,314.114,181283
3,503.824,100,201.307,326.307,181283

0,301.209,100,135.066,303.373,181701
1,324.392,100,152.362,312.675,181701
2,387.434,100,164.424,306.173,181701
3,511.91,100,199.579,329.589,181701

0,280.377,100,134.125,301.551,181131
1,313.802,100,150.276,308.646,181131
2,381.033,100,162.561,312.022,181131
3,511.91,100,199.579,329.589,181131

0,262.997,100,128.866,301.791,181382
1,323.101,100,153.485,306.562,181382
2,389.362,100,162.177,317.149,181382
3,503.824,100,201.307,326.307,181382

0,616.223,100,157.601,238.071,162955
1,573.948,100,170.445,249.038,162955
2,687.599,100,189.895,229.793,162955
3,751.809,100,183.705,224.119,162955
4,827.581,80.7692,202.435,210.421,162955

0,555.995,100,150.339,240.053,163178
1,535.181,100,167.337,244.542,163178
2,653.162,100,192.611,233.381,163178
3,697.418,100,182.324,224.551,163178
4,820.61,80.7692,200.069,208.915,163178

0,593.083,100,155.921,232.652,163184
1,540.586,100,162.229,252.303,163184
2,680.908,100,194.947,232.494,163184
3,691.448,100,173.456,225.069,163184
4,786.379,84.6154,200.225,215.785,163184

0,590.019,100,157.942,232.586,163025
1,587.337,100,163.057,252.383,163025
2,691.623,100,189.621,230.723,163025
3,715.2,100,188.826,223.646,163025
4,854.516,88.4615,210.333,232.594,163025

0,615.335,100,159.076,240.8,163262
1,589.394,100,166.56,239.679,163262
2,638.121,100,179.214,237.874,163262
3,673.775,100,189.066,222.057,163262
4,853.865,88.4615,211.224,231.522,163262

0,588.626,100,158.197,238.07,162930
1,562.478,100,175.568,248.599,162930
2,684.115,100,193.244,228.776,162930
3,693.243,100,181.93,228.584,162930
4,784.966,84.6154,199.043,212.45,162930

0,565.576,100,155.232,231.795,163307
1,587.226,100,165.332,253.173,163307
2,676.975,100,187.558,232.487,163307
3,692.584,100,172.337,222.589,163307
4,781.181,84.6154,199.054,218.259,163307

0,585.104,100,156.017,239.756,163028
1,582.579,100,161.526,243.742,163028
2,684.789,100,184.617,234.478,163028
3,722.391,100,189.858,224.702,163028
4,788.161,84.6154,202.628,215.626,163028

0,588.626,100,158.197,238.07,162830
1,594.765,100,183.853,238.036,162830
2,684.595,100,188.452,241.35,162830
3,685.642,100,171.196,222.949,162830
4,781.299,84.6154,198.907,216.074,162830

0,556.587,100,152.963,231.649,162860
1,556.036,100,177.129,253.319,162860
2,691.365,100,187.145,233.744,162860
3,698.663,100,185.127,222.702,162860
4,851.803,88.4615,200.913,223.38,162860

0,621.074,100,156.933,237.741,162844
1,539.365,100,156.697,246.272,162844
2,682.227,100,194.391,234.013,162844
3,713.791,100,193.932,220.103,162844
4,838.76,80.7692,202.775,213.312,162844

0,673.203,100,158.52,238.089,163239
1,567.115,100,170.229,251.892,163239
2,678.553,100,185.847,228.502,163239
3,757.81,100,188.422,226.285,163239
4,783.381,84.6154,200.17,213.536,163239

0,611.475,100,158.156,236.652,162911
1,545.023,100,169.043,247.172,162911
2,638.959,100,182.708,231.4,162911
3,697.114,100,188.038,225.92,162911
4,783.381,84.6154,200.17,213.536,162911

0,628.633,100,159.762,237.442,162578
1,582.145,100,175.746,249.654,162578
2,680.458,100,186.801,230.359,162578
3,667.667,100,168.855,222.4,162578
4,836.124,80.7692,201.976,207.535,162578

0,666.768,100,157.082,241.16,162994
1,554.673,100,169.611,241.346,162994
2,657.505,100,189.731,238.187,162994
3,714.826,100,184.323,219.661,162994
4,859.712,88.4615,206.179,227.196,162994

0,653.607,100,158.189,238.889,162714
1,537.95,100,159.291,245.606,162714
2,676.373,100,188.49,232.741,162714
3,712.364,100,186.059,224.608,162714
4,784.847,84.6154,199.19,214.635,162714

0,601.594,100,157.062,237.843,162745
1,534.158,100,161.384,237.2,162745
2,660.847,100,192.267,244.231,162745
3,767.509,100,183.318,219.502,162745
4,861.27,88.4615,206.315,228.773,162745

0,626.537,100,159.69,237.026,162917
1,580.797,100,169.07,252.669,162917
2,672.957,100,184.069,227.014,162917
3,710.252,100,183.182,223.529,162917
4,826.127,80.7692,209.677,211.204,162917

0,567.432,100,153.524,232.707,163320
1,539.864,100,169.131,255.288,163320
2,675.546,100,187.339,229.981,163320
3,692.545,100,179.346,223.868,163320
4,784.847,84.6154,199.19,214.635,163320

0,646.643,100,160.86,237.575,162845
1,570.871,100,168.244,245.467,162845
2,674.647,100,184.781,236.411,162845
3,725.683,100,194.626,223.336,162845
4,851.803,88.4615,200.913,223.38,162845

0,497.571,100,154.668,231.505,153621
1,678.96,100,190.814,229.091,153621
2,827.395,83.3333,199.32,197.085,153621
3,972.942,83.3333,208.019,198.255,153621
4,1054.78,60.7143,212.213,155.496,153621

0,525.911,100,151.306,237.118,153566
1,810.385,100,194.797,227.948,153566
2,763.138,91.6667,204.897,221.461,153566
3,918.953,83.3333,199.891,192.465,153566
4,1041.51,75,215.069,198.444,153566

0,534.207,100,156.161,233.226,153368
1,749.745,100,191.813,230.983,153368
2,773.518,87.5,200.381,205.504,153368
3,986.945,79.1667,213.207,189.585,153368
4,1259.09,64.2857,219.241,167.368,153368

0,592.387,100,153.863,227.819,153193
1,687.183,100,190.02,232.778,153193
2,849.688,87.5,209.144,205.048,153193
3,954.808,79.1667,201.154,185.456,153193
4,1053.73,60.7143,210.183,155.88,153193

0,477.808,100,151.68,232.676,153558
1,732.751,100,189.249,230.836,153558
2,879.091,91.6667,208.137,219.702,153558
3,844.552,83.3333,193.74,190.484,153558
4,988.449,71.4286,206.972,187.188,153558

0,473.141,100,149.948,230.974,153359
1,701.534,100,190.228,229.796,153359
2,790.677,83.3333,195.852,206.516,153359
3,954.635,79.1667,201.034,184.361,153359
4,929.314,64.2857,206.506,166.469,153359

0,534.207,100,156.161,233.226,153544
1,673.732,100,186.781,227.37,153544
2,823.236,83.3333,201.677,196.883,153544
3,1005.72,75,207.287,173.824,153544
4,902.566,64.2857,201.093,166.357,153544

0,533.572,100,154.339,236.8,153554
1,778.357,100,195.413,228.34,153554
2,814.412,91.6667,207.201,218.568,153554
3,1011.52,79.1667,204.185,180.883,153554
4,1200.39,64.2857,207.197,168.454,153554

0,476.139,100,152.364,236.784,153232
1,824.354,100,199.474,226.42,153232
2,902.442,91.6667,203.454,217.423,153232
3,941.034,79.1667,202.262,177.863,153232
4,1064.17,75,214.53,202.158,153232

0,466.788,100,147.633,234.355,153889
1,768.921,100,191.137,230.287,153889
2,793.899,87.5,205.61,208.035,153889
3,991.822,79.1667,211.884,183.662,153889
4,962.033,60.7143,204.511,161.597,153889

0,612.989,100,146.921,228.019,153711
1,942.851,100,206.811,240.816,153711
2,1005.36,83.3333,198.816,192.534,153711
3,1090.3,83.3333,214.506,196.122,153711
4,1074.09,64.2857,214.677,171.415,153711

0,479.431,100,152.088,232.485,153642
1,791.643,100,191.93,230.989,153642
2,907.339,91.6667,212.015,221.085,153642
3,960.29,79.1667,211.072,174.789,153642
4,1038.35,71.4286,200.047,190.165,153642

0,533.466,100,144.143,229.2,153406
1,836.879,100,201.799,234.977,153406
2,896.525,91.6667,206.048,220.59,153406
3,977.152,83.3333,210.965,195.479,153406
4,1058.02,57.1429,200.082,152.759,153406

0,534.207,100,156.161,233.226,153400
1,779.147,100,199.603,232.046,153400
2,801.794,87.5,206.528,204.366,153400
3,981.608,79.1667,209.058,182.966,153400
4,1033.24,60.7143,206.32,157.521,153400

0,534.207,100,156.161,233.226,156674
1,777.211,100,199.42,233.637,156674
2,783.101,87.5,201.646,205.113,156674
3,920.988,75,203.97,172.315,156674
4,1201.14,64.2857,208.823,164.5,156674

0,478.746,100,149.266,231.568,169362
1,767.977,100,200.739,233.513,169362
2,872.909,87.5,200.152,209.896,169362
3,939.511,79.1667,198.02,179.339,169362
4,1259.09,64.2857,219.241,167.368,169362

0,474.006,100,150.641,230.669,167951
1,826.273,100,200.009,232.333,167951
2,886.751,87.5,201.372,206.129,167951
3,915.497,79.1667,209.959,176.91,167951
4,964.899,64.2857,202.921,171.287,167951

0,461.918,100,145.75,233.769,169643
1,758.995,100,205.267,228.94,169643
2,871.487,87.5,206.059,209.018,169643
3,959.13,75,201.698,175.938,169643
4,930.404,64.2857,206.668,165.894,169643

0,478.746,100,149.266,231.568,169531
1,690.358,100,192.372,230.215,169531
2,857.446,87.5,209.136,204.53,169531
3,1018.67,79.1667,211.485,182.323,169531
4,1076.26,60.7143,198.342,157.035,169531

0,534.207,100,156.161,233.226,169753
1,751.351,100,194.865,230.669,169753
2,904.436,91.6667,210.705,219.406,169753
3,982.487,83.3333,211.685,192.981,169753
4,926.622,64.2857,199.309,170.517,169753

0,290.858,100,149.23,366.577,382846
1,306.61,100,158.256,371.827,382846
2,355.31,100,184.897,336.042,382846
3,394.789,100,193.305,379.839,382846
4,456.475,84.2105,191.909,308.189,382846

0,273.009,100,145.74,361.575,363754
1,278.295,100,160.704,374.748,363754
2,324.329,100,174.821,339.134,363754
3,395.494,100,196.828,377.258,363754
4,439.628,86.8421,193.334,317.476,363754

0,279.749,100,149.204,357.296,362935
1,307.827,100,175.954,379.513,362935
2,333.726,100,176.102,337.817,362935
3,405.268,100,194.279,380.92,362935
4,428.922,84.2105,194.219,299.415,362935

0,285.62,100,148.408,363.312,362672
1,315.284,100,162.637,373.477,362672
2,339.114,100,183.463,334.427,362672
3,399.605,100,198.077,382.319,362672
4,438.318,86.8421,199.085,310.139,362672

0,287.372,100,149.153,364.677,363462
1,304.901,100,159.275,368.187,363462
2,342.804,100,180.101,338.5,363462
3,406.43,100,194.652,380.01,363462
4,433.606,84.2105,195.024,300.532,363462

0,278.09,100,148.112,366.004,362785
1,352.873,100,174.036,367.435,362785
2,340.733,100,169.898,337.376,362785
3,408.19,100,194.907,383.102,362785
4,447.789,89.4737,197.44,323.845,362785

0,288.12,100,149.395,361.53,370530
1,291.23,100,161.697,374.794,370530
2,334.954,100,178.658,339.859,370530
3,398.989,100,190.758,377.734,370530
4,447.789,89.4737,197.44,323.845,370530

0,275.098,100,148.298,362.363,368491
1,353.07,100,164.469,374.162,368491
2,349.904,100,174.901,338.075,368491
3,391.123,100,198.407,381.363,368491
4,435.063,89.4737,196.237,325.812,368491

0,285.992,100,148.54,360.861,372888
1,290.178,100,162.956,373.199,372888
2,337.891,100,174.444,336.839,372888
3,390.358,100,196.649,384.647,372888
4,428.922,84.2105,194.219,299.415,372888

0,268.745,100,145.625,364.177,376902
1,287.153,100,161.93,365.563,376902
2,343.149,100,183.565,341.16,376902
3,385.716,100,193.664,379.533,376902
4,441.92,89.4737,194.188,327.329,376902

0,288.03,100,149.162,362.613,377479
1,298.893,100,163.337,369.154,377479
2,337.546,100,175.426,336.645,377479
3,401.995,100,195.541,387.374,377479
4,474.051,89.4737,195.715,324.097,377479

0,282.504,100,147.367,362.681,382129
1,350.438,100,164.741,374.712,382129
2,358.313,100,183.408,337.382,382129
3,385.588,100,188.947,379.559,382129
4,431.692,89.4737,191.716,327.441,382129

0,287.214,100,148.336,366.29,372047
1,288.709,100,158.572,372.637,372047
2,345.07,100,172.268,332.511,372047
3,387.157,100,197.545,384.434,372047
4,445.246,86.8421,196.001,315.306,372047

0,302.561,100,149.38,364.967,372287
1,288.66,100,174.2,371.584,372287
2,337.842,100,170.105,338.075,372287
3,414.342,100,196.143,379.316,372287
4,468.08,84.2105,193.795,309.962,372287

0,275.098,100,148.298,362.363,371833
1,292.688,100,163.963,374.169,371833
2,340.533,100,182.178,334.283,371833
3,416.067,100,196.808,380.783,371833
4,474.344,84.2105,193.249,314.73,371833

0,313.63,100,154.851,370.039,372379
1,296.539,100,156.266,363.882,372379
2,334.008,100,174.398,336.747,372379
3,404.537,100,192.329,381.775,372379
4,428.721,89.4737,192.611,329.332,372379

0,274.826,100,147.341,363.05,372112
1,283.948,100,160.44,373.273,372112
2,329.952,100,177.864,339.201,372112
3,398.214,100,192.209,373.169,372112
4,462.317,89.4737,193.403,331.19,372112

0,279,100,147.448,359.113,372456
1,295.407,100,163.513,375.574,372456
2,340.306,100,185.316,339.939,372456
3,417.914,100,196.313,379.852,372456
4,434.696,86.8421,191.399,315.714,372456

0,278.462,100,147.481,362.15,397060
1,283.11,100,160.734,374.672,397060
2,329.068,100,174.656,337.505,397060
3,401.906,100,197.096,377.579,397060
4,416.995,84.2105,191.292,308.626,397060

0,288.03,100,149.162,362.613,405944
1,292.569,100,162.437,373.71,405944
2,321.836,100,175.649,330.544,405944
3,388.263,100,196.878,385.345,405944
4,431.649,89.4737,194.294,329.562,405944

0,437.73,100,170.703,303.185,338423
1,569.691,100,185.799,309.037,338423
2,585.428,86.6667,195.75,257.127,338423
3,675.09,93.3333,202.782,266.406,338423
4,650.617,86.6667,204.499,257.96,338423
5,844.412,73.3333,208.53,212.253,338423

0,391.966,100,156.907,300.696,334564
1,540.846,100,201.465,311.767,334564
2,566.778,90,201.686,268.604,334564
3,639.668,83.3333,204.109,232.305,334564
4,676.001,80,205.29,236.579,334564
5,789.603,80,202.413,232.529,334564

0,424.838,100,168.702,301.081,325902
1,558.943,100,190.861,311.296,325902
2,581.193,90,200.007,262.23,325902
3,693.085,86.6667,201.694,249.988,325902
4,639.519,80,201.055,247.063,325902
5,806.663,73.3333,205.73,208.752,325902

0,432.423,100,162.67,300.364,326801
1,539.269,100,197.038,311.711,326801
2,573.133,90,199.45,262.261,326801
3,620.17,86.6667,197.834,245.696,326801
4,673.097,80,197.59,237.508,326801
5,857.315,70,198.208,211.539,326801

0,417.084,100,161.514,303.242,326243
1,529.587,100,199.008,309.081,326243
2,615.777,93.3333,198.015,273.305,326243
3,704.333,90,203.87,255.954,326243
4,685.839,83.3333,200.855,244.55,326243
5,815.202,70,200.814,201.833,326243

0,435.912,100,169.907,304.108,326233
1,589.646,100,189.345,309.178,326233
2,587.507,86.6667,201.23,258.064,326233
3,686.279,90,196.602,251.158,326233
4,659.097,80,195.079,242.387,326233
5,775.984,83.3333,202.831,240.321,326233

0,417.084,100,161.514,303.242,325421
1,529.468,100,198.118,307.66,325421
2,624.947,90,197.745,261.078,325421
3,627.633,90,199.541,254.105,325421
4,739.318,80,195.928,241.476,325421
5,836.001,70,200.205,206.499,325421

0,465.972,100,175.614,303.772,325901
1,556.588,100,187.454,308.55,325901
2,607.608,93.3333,199.662,273.502,325901
3,701.345,90,197.958,259.467,325901
4,701.631,76.6667,203.964,225.853,325901
5,780.897,80,199.774,229.094,325901

0,405.826,100,158.107,297.819,325784
1,531.347,100,199.147,314.946,325784
2,563.078,90,196.24,265.355,325784
3,681.964,83.3333,200.355,233.154,325784
4,698.571,76.6667,204.375,230.627,325784
5,766.486,73.3333,197.173,207.053,325784

0,437.238,100,170.291,306.062,326785
1,571.513,100,186.975,306.159,326785
2,592.027,90,201.95,262.904,326785
3,622.006,80,197.281,233.376,326785
4,672.561,83.3333,202.066,247.956,326785
5,769.26,83.3333,207.782,240.907,326785

0,405.012,100,158.273,300.214,328128
1,557.109,100,201.924,311.202,328128
2,622.422,90,199.466,266.325,328128
3,616.784,80,200.462,233.43,328128
4,738.58,83.3333,206.123,247.094,328128
5,766.486,73.3333,197.173,207.053,328128

0,435.912,100,169.907,304.108,325269
1,561.641,100,188.159,308.657,325269
2,593.712,90,202.074,265.206,325269
3,610.634,80,195.063,222.088,325269
4,696.415,76.6667,200.125,229.511,325269
5,870.944,73.3333,207.214,214.154,325269

0,437.817,100,163.618,303.979,325578
1,519.692,100,194.355,308.484,325578
2,590.483,90,198.922,260.742,325578
3,687.213,90,205.859,259.993,325578
4,662.096,80,194.667,243.995,325578
5,757.951,80,196.015,228.757,325578

0,419.376,100,161.523,300.846,326811
1,538.725,100,196.579,310.357,326811
2,613.005,90,197.61,261.731,326811
3,626.277,83.3333,200.881,237.861,326811
4,645.677,83.3333,195.95,245.079,326811
5,834.307,73.3333,201.015,211.21,326811

0,435.524,100,169.428,303.159,325199
1,548.584,100,181.389,309.606,325199
2,590.239,90,197.15,261.356,325199
3,645.99,90,196.104,257.437,325199
4,692.684,83.3333,204.858,253.661,325199
5,796.563,80,200.401,228.699,325199

0,437.73,100,170.703,303.185,325924
1,553.354,100,186.197,307.359,325924
2,588.318,90,197.768,265.273,325924
3,702.348,90,202.637,255.012,325924
4,737.993,83.3333,199.622,250.093,325924
5,751.885,80,203.426,225.707,325924

0,469.927,100,164.581,303.056,326779
1,518.133,100,194.578,309.645,326779
2,599.516,83.3333,194.157,245.955,326779
3,620.429,83.3333,194.582,236.994,326779
4,639.248,80,202.313,245.655,326779
5,777.23,73.3333,202.657,207.083,326779

0,427.005,100,160.615,302.906,327286
1,537.117,100,197.8,309.169,327286
2,583.353,90,203.077,266.064,327286
3,705.121,90,206.947,252.681,327286
4,642.586,83.3333,197.013,247.243,327286
5,766.486,73.3333,197.173,207.053,327286

0,406.703,100,158.216,299.773,325528
1,535.128,100,200.846,312.55,325528
2,605.028,86.6667,200.906,255.921,325528
3,608.579,83.3333,197.921,236.139,325528
4,675.24,76.6667,200.373,231.717,325528
5,756.005,76.6667,201.13,218.993,325528

0,421.659,100,162.542,299.412,327420
1,571.754,100,195.302,312.313,327420
2,577.639,93.3333,202.711,272.576,327420
3,629.309,80,197.804,228.508,327420
4,674.168,80,200.281,242.294,327420
5,701.908,73.3333,201.403,213.378,327420

0,706.113,100,185.887,260.193,324111
1,739.563,100,195.516,262.026,324111
2,731.979,84.6154,199.52,220.543,324111
3,895.082,80.7692,204.846,198.598,324111
4,850.858,80.7692,206.338,195.676,324111
5,1046.43,73.0769,211.297,184.624,324111
6,1136.63,57.1429,201.065,152.455,324111

0,720.544,100,185.523,259.739,319344
1,729.725,100,195.297,261.102,319344
2,717.195,88.4615,199.785,231.14,319344
3,873.963,76.9231,208.549,194.383,319344
4,817.769,80.7692,196.571,201.37,319344
5,864.078,80.7692,210.65,206.916,319344
6,1064.98,67.8571,201.575,177.501,319344

0,680.032,100,178.682,256.545,322119
1,718.69,100,190.954,265.143,322119
2,746.674,92.3077,197.135,238.37,322119
3,825.421,88.4615,207.672,225.554,322119
4,876.898,76.9231,201.162,197.331,322119
5,1015.35,80.7692,215.458,202.973,322119
6,1020.51,64.2857,212.044,171.466,322119

0,695.078,100,187.373,260.61,319646
1,652.316,100,201.655,263.558,319646
2,774.165,92.3077,206.56,236.784,319646
3,880.903,76.9231,200.517,194.306,319646
4,907.616,76.9231,204.28,195.947,319646
5,1035.32,73.0769,213.656,184.978,319646
6,1084.5,60.7143,199.731,165.211,319646

0,720.544,100,185.523,259.739,329964
1,728.396,100,189.756,259.553,329964
2,730.614,80.7692,197.695,211.141,329964
3,872.85,80.7692,201.522,210.995,329964
4,956.158,76.9231,203.362,194.963,329964
5,904.914,76.9231,208.039,194.046,329964
6,1108.27,60.7143,201.71,164.899,329964

0,807.35,100,186.082,260.932,332767
1,702.874,100,197.051,267.084,332767
2,825.401,84.6154,209.188,216.667,332767
3,988.584,80.7692,204.844,201.574,332767
4,906.636,76.9231,204.296,194.517,332767
